index,actual_label,predicted_label
6662.0,rec.motorcycles,rec.motorcycles
6663.0,comp.graphics,comp.graphics
6664.0,sci.space,sci.space
6665.0,talk.politics.guns,talk.politics.guns
6666.0,alt.atheism,talk.politics.misc
6667.0,rec.autos,rec.autos
6668.0,comp.windows.x,comp.windows.x
6669.0,sci.electronics,sci.electronics
6670.0,sci.med,talk.religion.misc
6671.0,talk.politics.mideast,soc.religion.christian
6672.0,rec.sport.baseball,misc.forsale
6673.0,sci.electronics,alt.atheism
6674.0,comp.sys.ibm.pc.hardware,comp.sys.mac.hardware
6675.0,talk.politics.mideast,rec.sport.baseball
6676.0,rec.autos,rec.autos
6677.0,comp.sys.mac.hardware,comp.windows.x
6678.0,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware
6679.0,alt.atheism,sci.med
6680.0,rec.sport.hockey,rec.sport.hockey
6681.0,rec.motorcycles,rec.motorcycles
6682.0,sci.space,sci.space
6683.0,sci.crypt,sci.space
6684.0,rec.sport.hockey,rec.sport.hockey
6685.0,comp.windows.x,comp.windows.x
6686.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6687.0,talk.religion.misc,talk.religion.misc
6688.0,sci.crypt,comp.sys.ibm.pc.hardware
6689.0,talk.politics.mideast,talk.religion.misc
6690.0,talk.religion.misc,talk.religion.misc
6691.0,sci.med,sci.med
6692.0,misc.forsale,misc.forsale
6693.0,rec.autos,sci.space
6694.0,comp.sys.ibm.pc.hardware,rec.autos
6695.0,comp.sys.mac.hardware,sci.space
6696.0,rec.motorcycles,rec.motorcycles
6697.0,rec.autos,rec.autos
6698.0,talk.politics.misc,talk.politics.misc
6699.0,sci.med,sci.space
6700.0,comp.graphics,rec.sport.hockey
6701.0,rec.autos,rec.autos
6702.0,rec.sport.baseball,rec.sport.baseball
6703.0,sci.electronics,comp.sys.mac.hardware
6704.0,rec.sport.baseball,rec.sport.baseball
6705.0,rec.sport.baseball,rec.sport.baseball
6706.0,sci.electronics,sci.electronics
6707.0,talk.religion.misc,talk.religion.misc
6708.0,comp.os.ms-windows.misc,comp.windows.x
6709.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
6710.0,rec.sport.baseball,rec.sport.baseball
6711.0,talk.politics.misc,talk.politics.misc
6712.0,soc.religion.christian,soc.religion.christian
6713.0,sci.electronics,sci.electronics
6714.0,rec.sport.hockey,rec.sport.hockey
6715.0,sci.space,sci.space
6716.0,comp.graphics,rec.autos
6717.0,rec.motorcycles,rec.motorcycles
6718.0,soc.religion.christian,sci.med
6719.0,sci.electronics,sci.electronics
6720.0,rec.motorcycles,rec.autos
6721.0,soc.religion.christian,talk.religion.misc
6722.0,sci.space,sci.space
6723.0,rec.sport.hockey,rec.sport.hockey
6724.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6725.0,talk.politics.guns,talk.politics.guns
6726.0,comp.graphics,sci.med
6727.0,sci.med,sci.med
6728.0,soc.religion.christian,soc.religion.christian
6729.0,soc.religion.christian,soc.religion.christian
6730.0,sci.space,sci.space
6731.0,rec.autos,rec.autos
6732.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
6733.0,misc.forsale,misc.forsale
6734.0,talk.politics.mideast,talk.politics.mideast
6735.0,alt.atheism,alt.atheism
6736.0,rec.motorcycles,rec.motorcycles
6737.0,sci.electronics,sci.electronics
6738.0,rec.motorcycles,sci.electronics
6739.0,sci.med,sci.med
6740.0,rec.motorcycles,rec.motorcycles
6741.0,sci.space,sci.space
6742.0,sci.space,sci.space
6743.0,comp.windows.x,comp.windows.x
6744.0,comp.os.ms-windows.misc,rec.motorcycles
6745.0,sci.crypt,sci.crypt
6746.0,rec.sport.hockey,rec.sport.hockey
6747.0,misc.forsale,comp.graphics
6748.0,comp.windows.x,comp.windows.x
6749.0,rec.sport.baseball,rec.sport.baseball
6750.0,comp.windows.x,comp.windows.x
6751.0,sci.med,sci.med
6752.0,rec.sport.hockey,rec.sport.hockey
6753.0,talk.politics.mideast,comp.graphics
6754.0,rec.autos,rec.autos
6755.0,talk.politics.mideast,soc.religion.christian
6756.0,rec.sport.baseball,rec.sport.baseball
6757.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6758.0,comp.sys.mac.hardware,comp.sys.ibm.pc.hardware
6759.0,comp.sys.ibm.pc.hardware,comp.os.ms-windows.misc
6760.0,rec.motorcycles,rec.motorcycles
6761.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
6762.0,rec.sport.hockey,rec.sport.hockey
6763.0,talk.politics.guns,talk.politics.guns
6764.0,sci.electronics,rec.sport.baseball
6765.0,talk.religion.misc,talk.politics.guns
6766.0,talk.politics.mideast,comp.os.ms-windows.misc
6767.0,sci.med,sci.med
6768.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
6769.0,comp.sys.ibm.pc.hardware,comp.sys.mac.hardware
6770.0,sci.electronics,sci.crypt
6771.0,rec.sport.hockey,rec.sport.hockey
6772.0,sci.med,sci.med
6773.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
6774.0,rec.sport.baseball,rec.sport.baseball
6775.0,talk.politics.guns,talk.politics.guns
6776.0,rec.sport.baseball,rec.sport.baseball
6777.0,sci.crypt,sci.crypt
6778.0,talk.politics.mideast,talk.politics.mideast
6779.0,sci.electronics,rec.sport.baseball
6780.0,sci.crypt,alt.atheism
6781.0,comp.sys.mac.hardware,comp.sys.mac.hardware
6782.0,misc.forsale,comp.graphics
6783.0,rec.motorcycles,rec.motorcycles
6784.0,misc.forsale,comp.sys.ibm.pc.hardware
6785.0,talk.politics.guns,talk.politics.guns
6786.0,soc.religion.christian,soc.religion.christian
6787.0,rec.motorcycles,rec.motorcycles
6788.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6789.0,misc.forsale,misc.forsale
6790.0,misc.forsale,sci.crypt
6791.0,talk.politics.mideast,alt.atheism
6792.0,talk.politics.mideast,talk.politics.mideast
6793.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
6794.0,talk.religion.misc,talk.religion.misc
6795.0,soc.religion.christian,alt.atheism
6796.0,sci.space,sci.space
6797.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
6798.0,sci.electronics,sci.electronics
6799.0,sci.med,sci.med
6800.0,sci.space,sci.space
6801.0,rec.autos,rec.autos
6802.0,sci.med,sci.med
6803.0,sci.electronics,comp.graphics
6804.0,comp.sys.ibm.pc.hardware,rec.sport.baseball
6805.0,alt.atheism,alt.atheism
6806.0,rec.motorcycles,sci.electronics
6807.0,sci.electronics,sci.electronics
6808.0,rec.sport.baseball,rec.sport.hockey
6809.0,comp.os.ms-windows.misc,misc.forsale
6810.0,sci.crypt,sci.crypt
6811.0,rec.sport.baseball,rec.sport.baseball
6812.0,talk.politics.mideast,talk.politics.mideast
6813.0,rec.autos,rec.autos
6814.0,rec.motorcycles,rec.autos
6815.0,comp.sys.mac.hardware,comp.sys.mac.hardware
6816.0,talk.politics.mideast,talk.politics.mideast
6817.0,talk.religion.misc,talk.religion.misc
6818.0,rec.autos,rec.autos
6819.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
6820.0,talk.politics.guns,talk.religion.misc
6821.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6822.0,comp.sys.mac.hardware,comp.graphics
6823.0,soc.religion.christian,soc.religion.christian
6824.0,sci.electronics,sci.electronics
6825.0,misc.forsale,comp.graphics
6826.0,comp.sys.ibm.pc.hardware,comp.os.ms-windows.misc
6827.0,misc.forsale,misc.forsale
6828.0,rec.autos,sci.space
6829.0,comp.sys.mac.hardware,rec.motorcycles
6830.0,sci.space,sci.space
6831.0,talk.politics.guns,talk.politics.guns
6832.0,misc.forsale,comp.sys.mac.hardware
6833.0,comp.graphics,comp.graphics
6834.0,misc.forsale,comp.graphics
6835.0,rec.motorcycles,rec.motorcycles
6836.0,rec.sport.hockey,rec.sport.hockey
6837.0,comp.sys.ibm.pc.hardware,comp.sys.mac.hardware
6838.0,talk.politics.mideast,soc.religion.christian
6839.0,sci.med,sci.med
6840.0,talk.politics.mideast,talk.politics.mideast
6841.0,rec.motorcycles,rec.motorcycles
6842.0,sci.med,sci.electronics
6843.0,sci.electronics,sci.electronics
6844.0,rec.autos,rec.autos
6845.0,talk.religion.misc,talk.religion.misc
6846.0,soc.religion.christian,talk.religion.misc
6847.0,comp.os.ms-windows.misc,comp.graphics
6848.0,talk.politics.misc,talk.politics.misc
6849.0,talk.politics.misc,talk.politics.misc
6850.0,comp.windows.x,comp.os.ms-windows.misc
6851.0,talk.politics.guns,talk.politics.guns
6852.0,comp.os.ms-windows.misc,comp.graphics
6853.0,talk.politics.guns,talk.politics.guns
6854.0,comp.windows.x,talk.politics.mideast
6855.0,talk.politics.misc,talk.politics.misc
6856.0,rec.autos,comp.sys.ibm.pc.hardware
6857.0,talk.politics.misc,talk.politics.guns
6858.0,talk.politics.guns,talk.politics.guns
6859.0,talk.politics.guns,misc.forsale
6860.0,sci.space,sci.space
6861.0,sci.crypt,sci.crypt
6862.0,rec.autos,rec.autos
6863.0,soc.religion.christian,soc.religion.christian
6864.0,comp.windows.x,sci.electronics
6865.0,sci.electronics,rec.autos
6866.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
6867.0,talk.politics.guns,comp.sys.mac.hardware
6868.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
6869.0,sci.med,misc.forsale
6870.0,comp.graphics,comp.graphics
6871.0,talk.politics.misc,talk.politics.misc
6872.0,talk.politics.guns,talk.politics.guns
6873.0,alt.atheism,sci.space
6874.0,alt.atheism,soc.religion.christian
6875.0,comp.graphics,comp.windows.x
6876.0,misc.forsale,misc.forsale
6877.0,comp.graphics,comp.graphics
6878.0,sci.electronics,comp.sys.mac.hardware
6879.0,rec.autos,rec.sport.baseball
6880.0,rec.sport.hockey,rec.sport.hockey
6881.0,talk.politics.misc,talk.politics.guns
6882.0,sci.crypt,sci.crypt
6883.0,rec.sport.hockey,rec.sport.hockey
6884.0,soc.religion.christian,soc.religion.christian
6885.0,sci.crypt,talk.religion.misc
6886.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
6887.0,misc.forsale,comp.sys.mac.hardware
6888.0,sci.space,sci.space
6889.0,talk.politics.mideast,soc.religion.christian
6890.0,talk.religion.misc,talk.religion.misc
6891.0,rec.sport.baseball,rec.sport.baseball
6892.0,comp.sys.mac.hardware,comp.graphics
6893.0,rec.sport.baseball,rec.sport.hockey
6894.0,soc.religion.christian,talk.religion.misc
6895.0,sci.crypt,sci.crypt
6896.0,talk.politics.guns,talk.politics.guns
6897.0,talk.politics.mideast,talk.politics.misc
6898.0,rec.sport.hockey,rec.sport.hockey
6899.0,talk.politics.guns,talk.politics.guns
6900.0,soc.religion.christian,soc.religion.christian
6901.0,talk.politics.mideast,comp.graphics
6902.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6903.0,rec.autos,rec.autos
6904.0,rec.sport.baseball,rec.sport.baseball
6905.0,rec.sport.baseball,rec.sport.baseball
6906.0,rec.sport.baseball,comp.sys.mac.hardware
6907.0,talk.religion.misc,alt.atheism
6908.0,rec.motorcycles,comp.sys.mac.hardware
6909.0,talk.politics.mideast,comp.os.ms-windows.misc
6910.0,talk.politics.misc,talk.politics.misc
6911.0,rec.autos,rec.autos
6912.0,sci.space,sci.space
6913.0,sci.space,sci.space
6914.0,sci.crypt,comp.os.ms-windows.misc
6915.0,comp.windows.x,comp.windows.x
6916.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6917.0,comp.windows.x,comp.sys.ibm.pc.hardware
6918.0,talk.politics.mideast,sci.electronics
6919.0,talk.politics.guns,talk.politics.guns
6920.0,sci.electronics,sci.electronics
6921.0,soc.religion.christian,comp.graphics
6922.0,sci.med,sci.electronics
6923.0,rec.autos,comp.sys.mac.hardware
6924.0,rec.motorcycles,rec.motorcycles
6925.0,talk.politics.guns,talk.politics.guns
6926.0,sci.med,comp.windows.x
6927.0,sci.electronics,sci.electronics
6928.0,talk.politics.misc,talk.politics.misc
6929.0,talk.politics.mideast,soc.religion.christian
6930.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
6931.0,sci.space,sci.space
6932.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6933.0,talk.religion.misc,talk.religion.misc
6934.0,comp.graphics,rec.sport.hockey
6935.0,talk.politics.misc,talk.politics.misc
6936.0,talk.politics.guns,talk.politics.guns
6937.0,rec.sport.hockey,rec.sport.hockey
6938.0,comp.graphics,sci.space
6939.0,comp.os.ms-windows.misc,rec.sport.baseball
6940.0,sci.crypt,sci.crypt
6941.0,misc.forsale,misc.forsale
6942.0,talk.politics.misc,talk.politics.misc
6943.0,talk.politics.guns,talk.religion.misc
6944.0,sci.crypt,sci.crypt
6945.0,misc.forsale,misc.forsale
6946.0,comp.windows.x,comp.graphics
6947.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6948.0,sci.med,sci.med
6949.0,comp.windows.x,comp.windows.x
6950.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6951.0,rec.autos,rec.autos
6952.0,alt.atheism,alt.atheism
6953.0,talk.politics.mideast,talk.politics.mideast
6954.0,soc.religion.christian,soc.religion.christian
6955.0,talk.politics.guns,talk.politics.guns
6956.0,sci.med,sci.med
6957.0,talk.politics.guns,talk.politics.guns
6958.0,rec.autos,soc.religion.christian
6959.0,soc.religion.christian,soc.religion.christian
6960.0,talk.politics.guns,talk.politics.guns
6961.0,comp.sys.mac.hardware,comp.sys.mac.hardware
6962.0,sci.electronics,comp.sys.mac.hardware
6963.0,alt.atheism,alt.atheism
6964.0,comp.graphics,comp.graphics
6965.0,talk.religion.misc,talk.religion.misc
6966.0,sci.med,sci.med
6967.0,sci.electronics,sci.space
6968.0,comp.sys.mac.hardware,comp.sys.mac.hardware
6969.0,rec.autos,rec.autos
6970.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
6971.0,talk.religion.misc,talk.religion.misc
6972.0,comp.sys.mac.hardware,sci.electronics
6973.0,comp.windows.x,comp.windows.x
6974.0,comp.graphics,comp.graphics
6975.0,comp.graphics,sci.electronics
6976.0,comp.sys.mac.hardware,misc.forsale
6977.0,rec.autos,rec.sport.hockey
6978.0,comp.sys.mac.hardware,comp.sys.mac.hardware
6979.0,rec.motorcycles,rec.motorcycles
6980.0,rec.motorcycles,rec.motorcycles
6981.0,rec.sport.baseball,sci.electronics
6982.0,comp.graphics,comp.graphics
6983.0,alt.atheism,alt.atheism
6984.0,sci.space,comp.sys.mac.hardware
6985.0,comp.sys.mac.hardware,comp.sys.mac.hardware
6986.0,misc.forsale,comp.sys.ibm.pc.hardware
6987.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
6988.0,talk.politics.guns,talk.politics.guns
6989.0,rec.sport.baseball,rec.sport.baseball
6990.0,rec.sport.hockey,rec.sport.hockey
6991.0,rec.sport.baseball,rec.sport.baseball
6992.0,sci.med,sci.med
6993.0,soc.religion.christian,soc.religion.christian
6994.0,sci.electronics,sci.electronics
6995.0,rec.sport.hockey,rec.sport.hockey
6996.0,sci.med,sci.med
6997.0,sci.electronics,alt.atheism
6998.0,rec.sport.hockey,rec.sport.hockey
6999.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
7000.0,talk.politics.misc,talk.politics.guns
7001.0,sci.med,rec.sport.hockey
7002.0,talk.politics.mideast,talk.politics.mideast
7003.0,sci.space,sci.space
7004.0,comp.graphics,comp.graphics
7005.0,misc.forsale,comp.sys.mac.hardware
7006.0,soc.religion.christian,soc.religion.christian
7007.0,comp.windows.x,comp.windows.x
7008.0,rec.autos,rec.autos
7009.0,comp.windows.x,comp.windows.x
7010.0,sci.space,sci.space
7011.0,comp.graphics,comp.graphics
7012.0,comp.sys.ibm.pc.hardware,sci.electronics
7013.0,rec.sport.baseball,comp.graphics
7014.0,sci.med,sci.med
7015.0,talk.politics.mideast,talk.politics.mideast
7016.0,sci.med,sci.med
7017.0,talk.politics.guns,talk.politics.guns
7018.0,sci.med,sci.med
7019.0,rec.motorcycles,rec.motorcycles
7020.0,comp.os.ms-windows.misc,talk.politics.misc
7021.0,sci.electronics,comp.sys.ibm.pc.hardware
7022.0,misc.forsale,rec.autos
7023.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
7024.0,rec.motorcycles,rec.autos
7025.0,comp.sys.mac.hardware,comp.graphics
7026.0,rec.sport.hockey,rec.sport.hockey
7027.0,soc.religion.christian,soc.religion.christian
7028.0,sci.crypt,comp.os.ms-windows.misc
7029.0,rec.autos,rec.autos
7030.0,misc.forsale,sci.electronics
7031.0,rec.sport.baseball,alt.atheism
7032.0,sci.crypt,talk.politics.guns
7033.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
7034.0,rec.sport.hockey,rec.sport.hockey
7035.0,rec.autos,rec.sport.hockey
7036.0,sci.space,comp.windows.x
7037.0,rec.sport.hockey,rec.sport.hockey
7038.0,rec.sport.baseball,rec.sport.baseball
7039.0,comp.sys.mac.hardware,comp.sys.mac.hardware
7040.0,talk.politics.mideast,talk.politics.mideast
7041.0,comp.os.ms-windows.misc,misc.forsale
7042.0,rec.motorcycles,rec.sport.hockey
7043.0,sci.space,sci.space
7044.0,sci.crypt,sci.crypt
7045.0,comp.graphics,comp.graphics
7046.0,talk.politics.misc,talk.politics.misc
7047.0,talk.politics.misc,talk.politics.misc
7048.0,soc.religion.christian,soc.religion.christian
7049.0,misc.forsale,misc.forsale
7050.0,rec.sport.hockey,rec.sport.hockey
7051.0,comp.os.ms-windows.misc,sci.space
7052.0,comp.sys.mac.hardware,comp.sys.mac.hardware
7053.0,comp.windows.x,comp.windows.x
7054.0,comp.windows.x,rec.autos
7055.0,sci.space,sci.space
7056.0,talk.politics.guns,talk.politics.guns
7057.0,alt.atheism,alt.atheism
7058.0,talk.politics.mideast,talk.religion.misc
7059.0,sci.electronics,sci.space
7060.0,rec.autos,rec.autos
7061.0,talk.politics.misc,talk.politics.misc
7062.0,sci.med,comp.graphics
7063.0,sci.space,rec.sport.baseball
7064.0,comp.sys.mac.hardware,comp.sys.mac.hardware
7065.0,comp.windows.x,comp.windows.x
7066.0,sci.electronics,rec.sport.hockey
7067.0,comp.windows.x,comp.windows.x
7068.0,comp.graphics,comp.os.ms-windows.misc
7069.0,sci.crypt,sci.crypt
7070.0,talk.religion.misc,talk.religion.misc
7071.0,comp.os.ms-windows.misc,sci.med
7072.0,rec.motorcycles,rec.motorcycles
7073.0,rec.sport.hockey,sci.space
7074.0,talk.religion.misc,talk.religion.misc
7075.0,rec.motorcycles,rec.motorcycles
7076.0,comp.sys.mac.hardware,comp.sys.mac.hardware
7077.0,sci.med,sci.med
7078.0,comp.windows.x,comp.windows.x
7079.0,alt.atheism,alt.atheism
7080.0,sci.med,sci.med
7081.0,sci.electronics,comp.sys.ibm.pc.hardware
7082.0,rec.sport.hockey,rec.sport.hockey
7083.0,sci.med,talk.politics.misc
7084.0,sci.space,sci.space
7085.0,rec.sport.baseball,rec.sport.baseball
7086.0,sci.med,comp.windows.x
7087.0,soc.religion.christian,soc.religion.christian
7088.0,rec.autos,talk.politics.misc
7089.0,rec.sport.baseball,rec.sport.baseball
7090.0,rec.motorcycles,rec.motorcycles
7091.0,talk.politics.mideast,talk.politics.mideast
7092.0,rec.motorcycles,rec.motorcycles
7093.0,comp.graphics,sci.space
7094.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
7095.0,rec.autos,rec.autos
7096.0,misc.forsale,misc.forsale
7097.0,sci.med,sci.med
7098.0,rec.sport.hockey,rec.sport.hockey
7099.0,comp.windows.x,comp.graphics
7100.0,comp.windows.x,comp.windows.x
7101.0,talk.politics.mideast,sci.space
7102.0,sci.electronics,sci.space
7103.0,rec.sport.baseball,rec.sport.baseball
7104.0,comp.sys.mac.hardware,misc.forsale
7105.0,talk.politics.misc,talk.politics.misc
7106.0,comp.windows.x,comp.windows.x
7107.0,sci.med,sci.med
7108.0,comp.sys.mac.hardware,comp.sys.mac.hardware
7109.0,talk.politics.mideast,talk.politics.misc
7110.0,talk.politics.mideast,rec.sport.baseball
7111.0,comp.windows.x,comp.os.ms-windows.misc
7112.0,sci.space,sci.space
7113.0,comp.graphics,comp.graphics
7114.0,rec.sport.baseball,rec.sport.baseball
7115.0,rec.autos,rec.autos
7116.0,comp.graphics,comp.graphics
7117.0,talk.politics.mideast,talk.politics.mideast
7118.0,rec.sport.hockey,rec.sport.hockey
7119.0,rec.motorcycles,rec.motorcycles
7120.0,alt.atheism,alt.atheism
7121.0,sci.med,comp.windows.x
7122.0,soc.religion.christian,talk.politics.mideast
7123.0,rec.motorcycles,rec.motorcycles
7124.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
7125.0,rec.motorcycles,rec.motorcycles
7126.0,comp.windows.x,comp.windows.x
7127.0,rec.sport.hockey,rec.sport.hockey
7128.0,rec.sport.baseball,rec.sport.baseball
7129.0,rec.motorcycles,rec.motorcycles
7130.0,sci.med,sci.med
7131.0,sci.space,sci.space
7132.0,rec.autos,rec.autos
7133.0,sci.electronics,sci.space
7134.0,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware
7135.0,misc.forsale,misc.forsale
7136.0,sci.electronics,sci.space
7137.0,rec.sport.baseball,comp.graphics
7138.0,rec.sport.hockey,rec.sport.hockey
7139.0,talk.politics.guns,talk.politics.guns
7140.0,comp.graphics,comp.graphics
7141.0,sci.crypt,sci.crypt
7142.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
7143.0,rec.motorcycles,rec.motorcycles
7144.0,talk.politics.mideast,talk.politics.mideast
